26,174,EURUSD,5,1000,1000,FALSE,5
22,210,DTSCH,5,1050,1000,FALSE,12
21,210,DTSCH,5,1050,1000,FALSE,14
223,235,EURUSD,5,990,960,FALSE,3
85,209,DTSCH,5,1000,1000,FALSE,16
300,4,DTSCH,5,900,1000,FALSE,4
7,251,EURUSD,5,1000,960,FALSE,5
144,201,EURUSD,5,1000,960,FALSE,7
212,76,EURUSD,5,1050,920,FALSE,11
94,37,DTSCH,5,1100,965,FALSE,8
107,73,EURUSD,5,900,920,FALSE,15
26,235,EURUSD,5,1000,920,FALSE,3
27,166,DTSCH,5,1050,965,FALSE,10
64,74,DTSCH,5,1100,965,FALSE,2
170,245,DTSCH,5,1000,940,FALSE,4
85,299,DTSCH,5,1000,940,FALSE,16
246,273,EURUSD,25,950,820,FALSE,1
106,162,EURUSD,5,900,820,FALSE,7
22,165,DTSCH,5,1025,940,FALSE,12
265,235,EURUSD,5,900,820,FALSE,5
52,287,EURUSD,5,980,820,FALSE,13
249,211,EURUSD,5,700,820,FALSE,11
72,164,EURUSD,5,940,820,FALSE,15
88,94,DTSCH,5,1000,940,FALSE,10
292,99,DTSCH,5,1200,950,TRUE,16
284,149,EURUSD,5,920,740,FALSE,1
86,187,DTSCH,5,1100,950,FALSE,2
102,286,DTSCH,5,1076,950,FALSE,4
105,298,DTSCH,5,1000,950,FALSE,14
167,175,EURUSD,5,1000,740,TRUE,9
272,205,DTSCH,5,940,950,FALSE,6
258,283,EURUSD,5,950,740,TRUE,3
229,100,EURUSD,5,1000,740,TRUE,13
168,288,EURUSD,5,900,740,FALSE,7
4,245,DTSCH,5,940,950,FALSE,8
159,179,DTSCH,5,1050,925,FALSE,2
29,268,EURUSD,5,900,700,TRUE,1
27,94,DTSCH,5,1000,925,FALSE,8
292,133,DTSCH,5,1200,925,TRUE,16
145,199,EURUSD,5,800,700,FALSE,13
271,169,DTSCH,5,900,925,FALSE,6
51,201,DTSCH,5,950,925,FALSE,14
291,33,EURUSD,5,850,700,FALSE,5
293,9,DTSCH,5,1000,925,FALSE,4
78,234,EURUSD,5,900,700,TRUE,11
16,81,EURUSD,3,850,685,FALSE,15
84,210,DTSCH,5,940,910,FALSE,12
128,235,EURUSD,5,800,685,FALSE,5
156,295,DTSCH,5,950,910,FALSE,2
184,103,DTSCH,5,950,910,FALSE,12
27,282,DTSCH,5,1000,910,FALSE,10
251,89,EURUSD,5,750,685,FALSE,13
104,281,DTSCH,5,900,910,FALSE,8
56,99,DTSCH,5,1200,900,TRUE,14
4,205,DTSCH,5,900,900,FALSE,6
201,249,EURUSD,5,740,645,FALSE,7
171,153,DTSCH,5,1000,900,FALSE,4
76,211,EURUSD,5,700,645,FALSE,11
56,37,DTSCH,5,1200,900,TRUE,16
57,111,EURUSD,5,700,645,FALSE,9
180,80,EURUSD,3,740,645,FALSE,13
132,170,DTSCH,5,900,900,FALSE,6
6,112,EURUSD,5,800,645,FALSE,11
34,269,EURUSD,5,700,645,FALSE,3
22,282,DTSCH,5,1000,900,FALSE,14
9,190,DTSCH,5,100,900,TRUE,16
124,13,DTSCH,5,1200,900,TRUE,2
276,173,DTSCH,5,1050,900,FALSE,10
17,73,EURUSD,5,800,645,FALSE,15
87,288,EURUSD,5,700,645,FALSE,5
292,97,DTSCH,5,1050,960,FALSE,12
155,222,DTSCH,5,950,960,FALSE,8
251,89,EURUSD,5,750,610,FALSE,13
86,5,DTSCH,5,1000,960,FALSE,4
214,18,DTSCH,5,950,960,FALSE,10
56,99,DTSCH,5,1100,960,FALSE,12
98,135,EURUSD,5,745,610,FALSE,11
263,289,DTSCH,5,1000,960,FALSE,14
162,175,EURUSD,5,750,610,FALSE,9
43,245,DTSCH,5,1000,960,FALSE,6
88,94,DTSCH,5,1100,960,FALSE,8
298,166,DTSCH,5,910,960,FALSE,16
285,177,DTSCH,5,900,1010,FALSE,2
192,226,EURUSD,5,730,595,FALSE,3
182,165,DTSCH,5,950,1010,FALSE,12
235,287,EURUSD,5,700,595,FALSE,5
8,113,DTSCH,5,1000,1010,FALSE,14
80,73,EURUSD,3,645,595,FALSE,13
144,24,EURUSD,5,544,595,FALSE,7
78,76,EURUSD,5,800,595,TRUE,11
137,72,EURUSD,5,700,595,FALSE,15
56,99,DTSCH,5,1200,1010,FALSE,12
74,203,DTSCH,5,950,1010,FALSE,16
159,64,DTSCH,5,910,1010,FALSE,4
224,272,DTSCH,5,1020,1010,FALSE,8
143,220,EURUSD,3,710,595,FALSE,5
223,37,DTSCH,5,1100,1010,FALSE,14
25,286,DTSCH,5,1050,1020,FALSE,6
1,146,DTSCH,5,950,1020,FALSE,2
138,23,EURUSD,5,760,570,TRUE,9
192,226,EURUSD,5,730,570,TRUE,3
57,199,EURUSD,5,700,570,FALSE,11
88,122,DTSCH,5,1100,1020,FALSE,10
258,59,EURUSD,5,700,570,FALSE,13
178,44,DTSCH,5,900,1020,FALSE,4
128,288,EURUSD,5,606,570,FALSE,7
154,132,DTSCH,5,1000,1020,FALSE,6
162,19,EURUSD,5,700,555,TRUE,11
164,60,EURUSD,5,700,555,TRUE,15
108,299,DTSCH,3,940,1010,FALSE,12
223,37,DTSCH,5,1200,1010,FALSE,14
105,4,DTSCH,5,1100,1010,FALSE,8
7,193,EURUSD,5,750,555,TRUE,5
88,122,DTSCH,5,1100,1010,FALSE,10
172,196,DTSCH,5,910,1010,FALSE,2
58,174,EURUSD,5,650,555,FALSE,9
27,179,DTSCH,5,1100,1010,FALSE,6
6,111,EURUSD,5,550,555,FALSE,7
229,260,EURUSD,5,730,555,TRUE,13
21,39,DTSCH,5,1050,1010,FALSE,12
157,66,DTSCH,5,1100,1010,FALSE,4
22,166,DTSCH,5,1050,1010,FALSE,14
139,8,DTSCH,5,1055,995,FALSE,10
205,99,DTSCH,5,1050,995,FALSE,16
182,245,DTSCH,5,1100,995,FALSE,8
107,212,EURUSD,5,750,545,TRUE,13
193,155,DTSCH,5,1020,995,FALSE,10
221,131,DTSCH,5,1000,995,FALSE,2
223,282,DTSCH,5,1100,995,FALSE,16
112,175,EURUSD,5,600,545,FALSE,7
234,76,EURUSD,5,700,545,TRUE,11
25,209,DTSCH,5,1050,995,FALSE,4
223,37,DTSCH,5,1200,965,FALSE,14
14,53,DTSCH,5,1000,965,FALSE,6
276,184,DTSCH,5,1200,965,FALSE,12
13,81,EURUSD,5,750,515,TRUE,15
148,249,EURUSD,5,700,515,TRUE,3
57,74,EURUSD,5,600,515,FALSE,13
283,270,EURUSD,5,725,515,TRUE,5
289,35,DTSCH,5,1100,965,FALSE,10
26,24,EURUSD,5,650,515,TRUE,9
26,24,EURUSD,5,650,515,TRUE,9
3,123,DTSCH,5,1000,965,FALSE,12
51,113,DTSCH,5,1000,965,FALSE,14
218,38,DTSCH,5,1000,965,FALSE,8
188,163,DTSCH,5,900,965,FALSE,2
296,171,DTSCH,5,1020,965,FALSE,16
220,290,EURUSD,5,600,515,FALSE,11
34,284,EURUSD,5,700,530,TRUE,5
41,173,DTSCH,5,1200,905,TRUE,14
151,70,EURUSD,5,750,530,TRUE,13
82,288,EURUSD,5,600,530,FALSE,7
153,225,DTSCH,5,1050,905,FALSE,4
170,69,DTSCH,5,1000,905,FALSE,6
94,48,DTSCH,5,1100,905,FALSE,12
211,174,EURUSD,5,600,530,FALSE,9
164,60,EURUSD,5,700,530,TRUE,15
300,71,DTSCH,5,1000,905,FALSE,2
273,228,EURUSD,5,600,530,FALSE,3
223,130,DTSCH,5,1200,905,TRUE,14
183,224,DTSCH,5,1100,865,TRUE,8
294,10,DTSCH,3,950,865,FALSE,4
49,129,DTSCH,5,965,865,FALSE,10
95,172,DTSCH,5,1000,865,FALSE,12
5,287,EURUSD,5,600,520,FALSE,5
128,174,EURUSD,5,600,520,FALSE,9
262,259,EURUSD,5,650,520,FALSE,7
55,63,DTSCH,5,950,865,FALSE,14
189,117,DTSCH,5,1000,865,FALSE,2
273,228,EURUSD,5,600,520,FALSE,3
85,286,DTSCH,5,1150,865,TRUE,16
292,102,DTSCH,5,1050,885,FALSE,4
220,146,EURUSD,5,600,545,FALSE,1
6,287,EURUSD,5,550,545,FALSE,5
161,166,DTSCH,5,950,885,FALSE,12
83,216,EURUSD,5,650,545,FALSE,13
52,111,EURUSD,5,450,545,FALSE,11
223,99,DTSCH,5,1200,885,TRUE,16
223,99,DTSCH,5,1200,885,TRUE,16
204,68,DTSCH,5,1010,885,FALSE,6
268,235,EURUSD,5,700,545,TRUE,3
219,181,EURUSD,5,700,545,TRUE,15
185,193,EURUSD,5,725,545,TRUE,13
223,97,DTSCH,5,1200,885,TRUE,10
91,72,EURUSD,5,800,545,TRUE,1
86,56,DTSCH,5,1100,885,FALSE,4
223,99,DTSCH,5,1200,885,TRUE,14
234,290,EURUSD,5,600,575,FALSE,11
160,50,DTSCH,5,950,985,FALSE,2
34,288,EURUSD,5,600,575,FALSE,5
11,175,EURUSD,5,600,575,FALSE,7
73,232,EURUSD,5,650,575,FALSE,15
226,235,EURUSD,5,700,575,FALSE,1
78,212,EURUSD,5,650,575,FALSE,13
86,178,DTSCH,5,1100,985,FALSE,6
217,16,EURUSD,5,650,575,FALSE,3
128,24,EURUSD,5,600,575,FALSE,9
282,81,DTSCH,5,980,985,FALSE,14
85,173,DTSCH,5,1100,985,FALSE,12
159,233,DTSCH,5,1000,985,FALSE,4
220,146,EURUSD,5,620,575,FALSE,1
6,288,EURUSD,5,600,575,FALSE,5
7,287,EURUSD,5,600,615,FALSE,7
182,285,DTSCH,5,950,1145,FALSE,6
234,290,EURUSD,5,600,615,FALSE,11
227,156,DTSCH,5,1020,1145,FALSE,2
3,88,DTSCH,5,1000,1145,FALSE,14
186,75,EURUSD,5,650,615,FALSE,13
79,266,EURUSD,5,6500,615,TRUE,1
219,181,EURUSD,5,650,615,FALSE,15
162,135,EURUSD,5,750,615,FALSE,9
55,63,DTSCH,5,900,1145,FALSE,16
21,174,EURUSD,5,650,615,FALSE,5
155,176,DTSCH,5,900,1145,FALSE,10
138,19,EURUSD,5,600,615,FALSE,11
57,192,EURUSD,5,750,615,FALSE,1
197,76,EURUSD,5,800,635,TRUE,13
208,187,DTSCH,5,1100,1325,FALSE,4
103,170,DTSCH,5,900,1325,TRUE,6
217,16,EURUSD,5,650,635,FALSE,3
86,56,DTSCH,5,1100,1325,FALSE,8
252,100,EURUSD,5,555,635,FALSE,15
215,30,EURUSD,5,720,635,FALSE,9
223,99,DTSCH,5,1200,1325,FALSE,16
7,288,EURUSD,5,600,635,FALSE,5
249,77,EURUSD,5,600,635,FALSE,11
88,184,DTSCH,5,1000,1325,FALSE,14
167,175,EURUSD,5,650,635,FALSE,7
125,218,DTSCH,5,1100,1325,FALSE,6
286,44,DTSCH,5,1100,1325,FALSE,10
9,194,DTSCH,5,1050,1325,FALSE,4
235,195,EURUSD,5,700,670,FALSE,1
261,134,EURUSD,5,750,670,FALSE,3
292,10,DTSCH,5,1100,1415,FALSE,10
165,66,DTSCH,3,1200,1415,FALSE,14
221,69,DTSCH,5,800,1415,TRUE,12
166,158,DTSCH,5,1150,1415,FALSE,16
286,297,DTSCH,5,1110,1415,FALSE,10
57,220,EURUSD,5,700,670,FALSE,1
85,142,DTSCH,5,1200,1415,FALSE,12
116,42,DTSCH,5,1100,1415,FALSE,2
7,288,EURUSD,5,700,700,FALSE,5
182,159,DTSCH,5,1400,1485,FALSE,6
86,272,DTSCH,5,1400,1485,FALSE,8
257,192,EURUSD,5,800,700,FALSE,3
27,154,DTSCH,5,1100,1485,TRUE,4
249,290,EURUSD,5,700,700,FALSE,11
170,37,DTSCH,5,1350,1485,FALSE,10
262,59,EURUSD,5,700,700,FALSE,15
278,220,EURUSD,5,700,700,FALSE,3
223,165,DTSCH,5,1500,1485,FALSE,14
3,99,DTSCH,5,1400,1485,FALSE,12
34,220,EURUSD,5,700,700,FALSE,1
64,161,DTSCH,5,1400,1485,FALSE,16
24,167,EURUSD,5,700,700,FALSE,9
137,145,EURUSD,5,800,700,FALSE,5
223,188,DTSCH,5,1500,1495,FALSE,14
88,93,DTSCH,5,1400,1495,FALSE,12
124,100,EURUSD,5,800,710,FALSE,13
183,43,DTSCH,5,1300,1495,FALSE,6
223,16,DTSCH,5,1500,1495,FALSE,16
26,211,EURUSD,5,650,710,FALSE,5
86,285,DTSCH,5,1350,1495,FALSE,10
131,300,DTSCH,5,1300,1495,FALSE,14
254,139,DTSCH,5,1140,1495,FALSE,4
230,59,EURUSD,5,700,710,FALSE,15
13,153,DTSCH,5,1350,1495,FALSE,2
217,60,EURUSD,5,800,705,FALSE,13
165,66,DTSCH,5,1500,1500,FALSE,14
166,158,DTSCH,5,1485,1500,FALSE,12
247,262,EURUSD,5,850,705,FALSE,7
6,260,EURUSD,5,750,705,FALSE,1
57,185,EURUSD,5,800,705,FALSE,9
217,60,EURUSD,5,800,705,FALSE,15
223,281,DTSCH,5,1400,1500,FALSE,16
88,205,DTSCH,5,1400,1500,FALSE,12
36,132,DTSCH,5,1300,1500,FALSE,4
24,167,EURUSD,5,730,705,FALSE,11
39,270,EURUSD,5,800,705,FALSE,1
110,182,DTSCH,5,1500,1500,FALSE,6
58,138,EURUSD,5,800,705,FALSE,13
229,287,EURUSD,5,750,645,FALSE,9
286,204,DTSCH,5,1200,1505,FALSE,14
225,22,DTSCH,5,1500,1505,FALSE,2
250,291,EURUSD,5,860,645,TRUE,7
109,133,DTSCH,5,1200,1505,FALSE,16
81,260,EURUSD,5,750,645,FALSE,3
72,174,EURUSD,5,800,645,FALSE,5
262,62,EURUSD,5,710,645,FALSE,11
70,200,EURUSD,5,775,645,FALSE,15
286,297,DTSCH,5,1200,1505,FALSE,12
182,27,DTSCH,5,1500,1505,FALSE,6
123,227,DTSCH,5,1300,1505,FALSE,4
51,23,DTSCH,5,1500,1505,FALSE,14
123,227,DTSCH,5,1300,1505,FALSE,4
223,16,DTSCH,5,1300,1505,FALSE,16
228,215,EURUSD,5,800,645,FALSE,13
52,11,EURUSD,5,800,645,FALSE,5
171,76,EURUSD,5,800,645,FALSE,7
110,182,DTSCH,5,1500,1505,FALSE,6
190,252,DTSCH,5,1400,1495,FALSE,10
206,269,EURUSD,5,780,575,TRUE,1
285,126,DTSCH,5,1300,1495,FALSE,2
7,119,EURUSD,5,800,575,TRUE,15
124,67,EURUSD,5,900,575,TRUE,11
282,53,DTSCH,5,1400,1495,FALSE,8
214,271,DTSCH,5,1500,1495,FALSE,10
202,117,EURUSD,5,710,575,FALSE,13
180,75,EURUSD,5,705,575,FALSE,11
269,21,DTSCH,5,140,1495,TRUE,12
36,27,DTSCH,5,1500,1495,FALSE,4
34,19,EURUSD,5,750,575,TRUE,1
235,288,EURUSD,5,800,575,TRUE,7
169,105,DTSCH,5,1400,1495,FALSE,8
276,157,DTSCH,5,1500,1495,FALSE,14
73,29,EURUSD,5,750,575,TRUE,15
58,138,EURUSD,5,780,575,TRUE,9
7,100,EURUSD,5,800,565,TRUE,13
247,168,EURUSD,5,850,565,TRUE,5
86,170,DTSCH,5,1500,1475,FALSE,10
286,297,DTSCH,5,1300,1475,FALSE,12
152,122,DTSCH,5,1300,1475,FALSE,2
95,37,DTSCH,5,1400,1475,FALSE,14
112,80,EURUSD,5,645,565,FALSE,11
292,87,DTSCH,5,1300,1475,FALSE,16
283,23,EURUSD,5,700,565,FALSE,7
194,177,DTSCH,5,1300,1475,FALSE,6
78,268,EURUSD,5,850,565,TRUE,5
295,189,DTSCH,5,1400,1475,FALSE,10
236,160,DTSCH,5,950,1475,TRUE,4
261,83,EURUSD,5,800,565,TRUE,13
292,41,DTSCH,5,1400,1475,FALSE,14
166,263,DTSCH,2,1300,1465,FALSE,16
172,72,EURUSD,5,575,545,FALSE,15
29,9,DTSCH,5,1550,1465,FALSE,2
153,62,EURUSD,5,500,545,FALSE,11
223,141,DTSCH,5,1500,1465,FALSE,12
106,167,EURUSD,5,750,545,TRUE,3
285,159,DTSCH,5,1350,1465,FALSE,8
85,76,EURUSD,5,700,545,TRUE,9
128,288,EURUSD,5,650,545,FALSE,7
164,249,EURUSD,5,700,545,TRUE,13
86,66,DTSCH,5,1550,1465,FALSE,10
6,32,EURUSD,5,650,545,FALSE,11
272,157,DTSCH,5,1300,1465,FALSE,14
217,174,EURUSD,5,750,545,TRUE,1
154,74,DTSCH,5,1300,1465,FALSE,4
15,63,DTSCH,5,1300,1475,FALSE,10
57,133,DTSCH,5,400,1475,TRUE,16
220,24,EURUSD,5,500,530,FALSE,13
210,245,DTSCH,5,1300,1475,FALSE,2
98,211,EURUSD,5,600,530,FALSE,3
86,183,DTSCH,5,1550,1475,FALSE,10
257,92,EURUSD,5,750,530,TRUE,1
205,276,DTSCH,5,1550,1475,FALSE,12
235,288,EURUSD,5,600,530,FALSE,5
71,222,DTSCH,5,1350,1475,FALSE,16
109,300,DTSCH,5,1300,1475,FALSE,4
286,95,DTSCH,5,1200,1475,FALSE,8
229,287,EURUSD,5,750,530,TRUE,11
6,252,EURUSD,5,600,530,FALSE,13
116,42,DTSCH,5,1550,1445,FALSE,2
149,59,EURUSD,5,700,520,TRUE,1
212,136,EURUSD,5,650,520,FALSE,15
224,110,DTSCH,5,1500,1445,FALSE,6
296,48,DTSCH,5,1250,1445,FALSE,14
88,76,EURUSD,5,700,520,TRUE,9
38,14,DTSCH,5,1400,1445,FALSE,4
235,288,EURUSD,5,550,520,FALSE,5
170,132,DTSCH,5,1400,1445,FALSE,10
145,105,DTSCH,5,1450,1445,FALSE,8
166,157,DTSCH,5,1400,1445,FALSE,14
293,248,DTSCH,5,1300,1445,FALSE,2
182,102,EURUSD,5,700,530,TRUE,13
112,135,EURUSD,5,650,530,FALSE,11
289,281,DTSCH,5,1350,1385,FALSE,12
119,9,DTSCH,3,1420,1385,FALSE,16
282,258,DTSCH,5,1400,1385,FALSE,14
266,100,EURUSD,5,700,530,TRUE,15
3,183,DTSCH,5,1400,1385,FALSE,8
73,273,EURUSD,5,550,530,FALSE,3
5,208,DTSCH,5,1300,1385,FALSE,4
58,12,EURUSD,5,675,530,TRUE,7
27,40,DTSCH,5,1350,1385,FALSE,6
286,33,DTSCH,5,1250,1385,FALSE,10
85,59,EURUSD,5,700,530,TRUE,1
121,277,DTSCH,5,1350,1385,FALSE,2
88,76,EURUSD,5,700,530,TRUE,9
6,287,EURUSD,5,600,530,FALSE,13
277,160,DTSCH,5,1000,1315,FALSE,4
282,187,DTSCH,5,1400,1315,FALSE,16
261,288,EURUSD,5,600,555,FALSE,3
207,193,EURUSD,5,625,555,FALSE,15
262,92,EURUSD,5,650,555,FALSE,1
263,69,DTSCH,3,1450,1315,FALSE,14
94,154,DTSCH,5,1350,1315,FALSE,8
16,205,DTSCH,5,1300,1315,FALSE,12
283,291,EURUSD,5,700,555,TRUE,7
57,113,DTSCH,5,1200,1315,FALSE,2
282,188,DTSCH,5,1400,1315,FALSE,16
13,133,DTSCH,5,1250,1315,FALSE,14
60,260,EURUSD,5,650,555,FALSE,13
192,272,EURUSD,5,675,570,FALSE,1
86,138,EURUSD,5,750,570,TRUE,11
